propID,sessID,transID,checkinDate,AP,LOS,cityCd,shopDate,rating,prefType,long,lat,booked,spotlight,num_prop_display,total_prop_display,minRate,wifi,pool,shuttle,fitness,breakfast,restaurant,parking
24193,0001481235333459E85352A000000000,E85352A0,12/19/2016,11,2,LAX,12/8/2016,3 CROWN,TZL0,-119.005036,34.216036,1,0,2,2,NA,1,1,0,1,0,1,1
24193,0001481235333459E85352A000000000,E85352A0,12/19/2016,11,2,LAX,12/8/2016,3 CROWN,TZL0,-119.005036,34.216036,1,0,2,2,NA,1,1,0,1,0,1,1
242,D1BC4B1C6C9E81A2262BEFA000000000,262BEFA0,12/4/2016,2,11,CHI,12/2/2016,4 CROWN,NA,-87.633037,41.884461,0,NA,NA,NA,119,1,0,0,1,0,1,1
242,0001482185508867C41C83C000000000,C41C83C0,1/4/2017,16,1,CHI,12/19/2016,4 CROWN,SPOT,-87.633037,41.884461,1,1,1,1,116,1,0,0,1,0,1,1
242,0001481038256263AF6A69A000000000,AF6A69A0,12/13/2016,7,1,CHI,12/6/2016,4 CROWN,SPOT,-87.633037,41.884461,1,1,2,5,144,1,0,0,1,0,1,1
242,0001482420334397693C45A000000000,693C45A0,1/5/2017,14,1,CHI,12/22/2016,4 CROWN,SPOT,-87.633037,41.884461,0,1,2,5,NA,1,0,0,1,0,1,1
242,0001482420334397693C45A000000000,693C45A0,1/5/2017,14,1,CHI,12/22/2016,4 CROWN,SPOT,-87.633037,41.884461,0,1,2,5,NA,1,0,0,1,0,1,1
242,0001482185508867C41C83C000000000,C41C83C0,1/4/2017,16,1,CHI,12/19/2016,4 CROWN,SPOT,-87.633037,41.884461,1,1,1,1,116,1,0,0,1,0,1,1
24218,0001480711877494BC027CF000000000,BC027CF0,12/6/2016,4,2,NYC,12/2/2016,5 CROWN,NA,-73.981609,40.76839,1,NA,NA,NA,1169,1,1,0,1,0,1,1
24218,00014810609211836A55B3F000000000,6A55B3F0,12/6/2016,0,1,NYC,12/6/2016,5 CROWN,SPOT,-73.981609,40.76839,0,1,40,814,NA,1,1,0,1,0,1,1
24218,00014810644004673835B4A000000000,3835B4A0,12/8/2016,2,1,NYC,12/6/2016,5 CROWN,SPOT,-73.981609,40.76839,0,1,1,3,885,1,1,0,1,0,1,1
24218,0001483048253156C8395FA000000000,C8395FA0,1/11/2017,13,2,NYC,12/29/2016,5 CROWN,SPOT,-73.981609,40.76839,1,1,1,2,NA,1,1,0,1,0,1,1
24218,0001480711877494BC027CF000000000,BC027CF0,12/6/2016,4,2,NYC,12/2/2016,5 CROWN,NA,-73.981609,40.76839,1,NA,NA,NA,1169,1,1,0,1,0,1,1
24218,0001483219664561D21BB8A000000000,D21BB8A0,1/1/2017,1,2,NYC,12/31/2016,5 CROWN,NA,-73.981609,40.76839,0,NA,NA,NA,NA,1,1,0,1,0,1,1
24229,0001482269908799849B06A000000000,849B06A0,1/4/2017,15,2,SNA,12/20/2016,3 CROWN,,-117.651347,33.669991,1,0,2,3,NA,1,1,0,1,0,1,1
24229,0001482269908799849B06A000000000,849B06A0,1/4/2017,15,2,SNA,12/20/2016,3 CROWN,,-117.651347,33.669991,1,0,2,3,NA,1,1,0,1,0,1,1
24229,0001482962261904A96C41B000000000,A96C41B0,1/16/2017,19,4,SNA,12/28/2016,3 CROWN,,-117.651347,33.669991,1,0,10,34,112,1,1,0,1,0,1,1
24229,0001480723849760AF98C7B000000000,AF98C7B0,12/19/2016,17,2,SNA,12/2/2016,3 CROWN,NA,-117.651347,33.669991,0,NA,NA,NA,97,1,1,0,1,0,1,1
24229,0001482962261904A96C41B000000000,A96C41B0,1/16/2017,19,4,SNA,12/28/2016,3 CROWN,,-117.651347,33.669991,1,0,10,34,112,1,1,0,1,0,1,1
24256,0001482960078121D43DFCA000000000,D43DFCA0,1/11/2017,14,2,ATL,12/28/2016,3 CROWN,SPOT,-84.468895,33.883434,1,1,3,5,161.1,0,1,0,1,0,1,1
24256,00014810485448374D5DAFA000000000,4D5DAFA0,12/7/2016,1,1,ATL,12/6/2016,3 CROWN,SPOT,-84.468895,33.883434,0,1,1,5,140,0,1,0,1,0,1,1
24256,000148062794683692C8B0C000000000,92C8B0C0,12/18/2016,17,5,ATL,12/1/2016,3 CROWN,SPOT,-84.468895,33.883434,0,1,1,5,75.65,0,1,0,1,0,1,1
24256,0001482960078121D43DFCA000000000,D43DFCA0,1/11/2017,14,2,ATL,12/28/2016,3 CROWN,SPOT,-84.468895,33.883434,1,1,3,5,161.1,0,1,0,1,0,1,1
24256,0001480706088453ACD9F3A000000000,ACD9F3A0,12/12/2016,10,2,ATL,12/2/2016,3 CROWN,NA,-84.468895,33.883434,0,NA,NA,NA,NA,0,1,0,1,0,1,1
24345,00014817259372988C877FA000000000,8C877FA0,12/19/2016,5,2,SNA,12/14/2016,2 CROWN,,-118.26289,33.87215,0,0,2,4,129,1,1,0,1,1,0,1
24345,00014817259372988C877FA000000000,8C877FA0,12/19/2016,5,2,SNA,12/14/2016,2 CROWN,,-118.26289,33.87215,0,0,2,4,129,1,1,0,1,1,0,1
24349,0001482776861576C2ECCDF000000000,C2ECCDF0,1/16/2017,21,2,ATL,12/26/2016,2 CROWN,,-84.341003,33.834158,0,0,2,2,NA,1,1,0,1,1,0,1
24349,0001482776861576C2ECCDF000000000,C2ECCDF0,1/16/2017,21,2,ATL,12/26/2016,2 CROWN,,-84.341003,33.834158,0,0,2,2,NA,1,1,0,1,1,0,1
24349,0001480966323585BB7971A000000000,BB7971A0,12/19/2016,14,2,ATL,12/5/2016,2 CROWN,,-84.341003,33.834158,0,0,6,8,98.1,1,1,0,1,1,0,1
24359,0001482448647637A68673A000000000,A68673A0,1/9/2017,18,3,CHI,12/22/2016,4 CROWN,SPOT,-87.624203,41.873926,1,1,3,5,NA,1,0,0,1,0,1,1
24359,0001480940404644B9EB3EA000000000,B9EB3EA0,12/7/2016,2,2,CHI,12/5/2016,4 CROWN,SPOT,-87.624203,41.873926,0,1,1,5,NA,1,0,0,1,0,1,1
24359,00014822508995168B9E75D000000000,8B9E75D0,4/6/2017,107,3,CHI,12/20/2016,4 CROWN,SPOT,-87.624203,41.873926,1,1,1,5,175,1,0,0,1,0,1,1
24359,0001482166287657C8395FA000000000,C8395FA0,12/21/2016,2,1,CHI,12/19/2016,4 CROWN,SPOT,-87.624203,41.873926,0,1,1,3,NA,1,0,0,1,0,1,1
24359,00014822508995168B9E75D000000000,8B9E75D0,4/6/2017,107,3,CHI,12/20/2016,4 CROWN,SPOT,-87.624203,41.873926,1,1,1,5,175,1,0,0,1,0,1,1
24359,00014831171507933ED8ACA000000000,3ED8ACA0,1/9/2017,10,1,CHI,12/30/2016,4 CROWN,SPOT,-87.624203,41.873926,0,1,1,5,NA,1,0,0,1,0,1,1
24359,0001481325906204B2DE96D000000000,B2DE96D0,5/22/2017,164,3,CHI,12/9/2016,4 CROWN,,-87.624203,41.873926,1,0,4,5,NA,1,0,0,1,0,1,1
24359,00014818424364042E9251A000000000,2E9251A0,3/18/2017,93,3,CHI,12/15/2016,4 CROWN,TZL0,-87.624203,41.873926,1,0,1,5,246,1,0,0,1,0,1,1
24359,00014818424364042E9251A000000000,2E9251A0,3/18/2017,93,3,CHI,12/15/2016,4 CROWN,TZL0,-87.624203,41.873926,1,0,1,5,246,1,0,0,1,0,1,1
24359,0001481325906204B2DE96D000000000,B2DE96D0,5/22/2017,164,3,CHI,12/9/2016,4 CROWN,,-87.624203,41.873926,1,0,4,5,NA,1,0,0,1,0,1,1
24359,0001480710549719EB3BCCF000000000,EB3BCCF0,12/16/2016,14,2,CHI,12/2/2016,4 CROWN,NA,-87.624203,41.873926,1,NA,NA,NA,125,1,0,0,1,0,1,1
24359,0001481325906204B2DE96D000000000,B2DE96D0,5/22/2017,164,3,CHI,12/9/2016,4 CROWN,,-87.624203,41.873926,1,0,4,5,NA,1,0,0,1,0,1,1
24361,0001482129975722AB35A7B000000000,AB35A7B0,1/15/2017,27,5,LAX,12/19/2016,5 CROWN,,-118.412019,34.08166,1,0,9,18,595,0,1,0,1,0,1,0
24361,0001482335176586E1E106C000000000,E1E106C0,1/11/2017,21,1,LAX,12/21/2016,5 CROWN,NA,-118.412019,34.08166,0,NA,NA,NA,NA,0,1,0,1,0,1,0
24402,00014813134080137A0F99A000000000,7A0F99A0,12/10/2016,1,6,CHI,12/9/2016,1 CROWN,,-87.62298,41.89336,1,0,4,5,69.59,0,0,0,0,0,1,0
24424,0001482350744785FC7877B000000000,FC7877B0,1/4/2017,14,1,CHI,12/21/2016,3 CROWN,,-88.114945,41.93954,0,0,3,23,118,1,1,0,1,1,0,1
24424,00014815547619283591E2D000000000,3591E2D0,12/14/2016,2,1,CHI,12/12/2016,3 CROWN,,-88.114945,41.93954,0,0,4,23,127,1,1,0,1,1,0,1
24427,0001482273648126CF6A6CF000000000,CF6A6CF0,2/7/2017,49,2,NYC,12/20/2016,3 CROWN,,-73.97647,40.76232,1,0,1,1,NA,1,0,0,1,0,1,0
24427,0001482364688609544BAFA000000000,544BAFA0,1/19/2017,29,1,NYC,12/21/2016,3 CROWN,SPOT,-73.97647,40.76232,1,1,1,1,161,1,0,0,1,0,1,0
24427,0001482359454314544BAFA000000000,544BAFA0,1/19/2017,29,1,NYC,12/21/2016,3 CROWN,SPOT,-73.97647,40.76232,1,1,1,1,161,1,0,0,1,0,1,0
24427,0001482364688609544BAFA000000000,544BAFA0,1/19/2017,29,1,NYC,12/21/2016,3 CROWN,SPOT,-73.97647,40.76232,1,1,1,1,161,1,0,0,1,0,1,0
24427,00014809778271874F0E87D000000000,4F0E87D0,12/12/2016,7,1,NYC,12/5/2016,3 CROWN,SPOT,-73.97647,40.76232,1,1,137,1160,170,1,0,0,1,0,1,0
24427,0001482359454314544BAFA000000000,544BAFA0,1/19/2017,29,1,NYC,12/21/2016,3 CROWN,SPOT,-73.97647,40.76232,1,1,1,1,161,1,0,0,1,0,1,0
24427,0001482359454314544BAFA000000000,544BAFA0,1/19/2017,29,1,NYC,12/21/2016,3 CROWN,SPOT,-73.97647,40.76232,1,1,1,1,161,1,0,0,1,0,1,0
24427,0001482359454314544BAFA000000000,544BAFA0,1/19/2017,29,1,NYC,12/21/2016,3 CROWN,SPOT,-73.97647,40.76232,1,1,1,1,161,1,0,0,1,0,1,0
24427,0001482273648126CF6A6CF000000000,CF6A6CF0,2/7/2017,49,2,NYC,12/20/2016,3 CROWN,,-73.97647,40.76232,1,0,1,1,NA,1,0,0,1,0,1,0
24427,0001481238742709ACDD89C000000000,ACDD89C0,12/14/2016,6,1,NYC,12/8/2016,3 CROWN,SPOT,-73.97647,40.76232,0,1,10,816,NA,1,0,0,1,0,1,0
244370,0001480908075149EBDC5EA000000000,EBDC5EA0,12/5/2016,1,1,NYC,12/4/2016,NA,SPOT,-73.976823,40.764859,0,1,39,815,379,0,0,0,0,0,1,0
244370,D1D2EFD9C5292C32F32763B000000000,F32763B0,1/5/2017,16,1,NYC,12/20/2016,NA,NA,-73.976823,40.764859,1,NA,NA,NA,NA,0,0,0,0,0,1,0
244370,00014812374208559CEC5AA000000000,9CEC5AA0,12/31/2016,23,1,NYC,12/8/2016,NA,SPOT,-73.976823,40.764859,1,1,1,3,681.2,0,0,0,0,0,1,0
244370,00014812374208559CEC5AA000000000,9CEC5AA0,12/31/2016,23,1,NYC,12/8/2016,NA,SPOT,-73.976823,40.764859,1,1,1,3,681.2,0,0,0,0,0,1,0
244370,D1D2EFD9C5292C32F32763B000000000,F32763B0,1/5/2017,16,1,NYC,12/20/2016,NA,NA,-73.976823,40.764859,1,NA,NA,NA,NA,0,0,0,0,0,1,0
24509,0001481127323297A761F7A000000000,A761F7A0,12/13/2016,6,1,ATL,12/7/2016,2 CROWN,,-84.371818,33.836943,0,0,4,13,NA,1,1,0,1,0,0,1
24539,000148096671452135A2B8A000000000,35A2B8A0,12/12/2016,7,2,ATL,12/5/2016,3 CROWN,,-84.457,33.8782,0,0,2,6,139,1,1,0,1,1,0,1
24539,0001483056568580AA617AB000000000,AA617AB0,1/3/2017,5,2,ATL,12/29/2016,3 CROWN,,-84.457,33.8782,0,0,2,11,155.8,1,1,0,1,1,0,1
24539,0001480951002937DC626EA000000000,DC626EA0,12/12/2016,7,2,ATL,12/5/2016,3 CROWN,CWT2,-84.457,33.8782,0,0,5,11,139,1,1,0,1,1,0,1
24540,0001480951002937DC626EA000000000,DC626EA0,12/12/2016,7,2,ATL,12/5/2016,3 CROWN,,-84.229698,33.955461,1,0,9,11,206.1,1,0,0,1,1,0,1
24540,0001483056568580AA617AB000000000,AA617AB0,1/3/2017,5,2,ATL,12/29/2016,3 CROWN,,-84.229698,33.955461,0,0,7,11,84.6,1,0,0,1,1,0,1
24540,000148096671452135A2B8A000000000,35A2B8A0,12/12/2016,7,2,ATL,12/5/2016,3 CROWN,,-84.229698,33.955461,0,0,5,6,206.1,1,0,0,1,1,0,1
246211,000148131148423206CD42A000000000,06CD42A0,12/13/2016,4,2,NYC,12/9/2016,3 CROWN,SPOT,-74.014323,40.708308,0,1,1,41,389,1,0,0,1,0,1,1
246211,0001481237322770CA3EBBA000000000,CA3EBBA0,12/13/2016,5,2,NYC,12/8/2016,3 CROWN,SPOT,-74.014323,40.708308,0,1,1,41,376,1,0,0,1,0,1,1
246211,00014810531168628164C5A000000000,8164C5A0,12/16/2016,10,1,NYC,12/6/2016,3 CROWN,NA,-74.014323,40.708308,1,NA,NA,NA,NA,1,0,0,1,0,1,1
246211,0001480714704692B19A64A000000000,B19A64A0,12/5/2016,3,2,NYC,12/2/2016,3 CROWN,NA,-74.014323,40.708308,0,NA,NA,NA,NA,1,0,0,1,0,1,1
246211,00014810531168628164C5A000000000,8164C5A0,12/16/2016,10,1,NYC,12/6/2016,3 CROWN,NA,-74.014323,40.708308,1,NA,NA,NA,NA,1,0,0,1,0,1,1
246211,000148096924707702375EF000000000,02375EF0,12/5/2016,0,3,NYC,12/5/2016,3 CROWN,SPOT,-74.014323,40.708308,0,1,57,1159,465.52,1,0,0,1,0,1,1
246757,0001482335851285AF6A6DD000000000,AF6A6DD0,1/10/2017,20,2,LAX,12/21/2016,3 CROWN,SPOT,-118.387389,33.945585,1,1,6,155,175,1,1,1,1,1,0,1
246757,00014810415165906D11E9A000000000,6D11E9A0,1/9/2017,34,4,SNA,12/6/2016,3 CROWN,NA,-118.387389,33.945585,1,NA,NA,NA,NA,1,1,1,1,1,0,1
246757,0001480961542542E8C595A000000000,E8C595A0,1/2/2017,28,1,LAX,12/5/2016,3 CROWN,SPOT,-118.387389,33.945585,1,1,3,34,160,1,1,1,1,1,0,1
246757,00014807263987517A5DEEB000000000,7A5DEEB0,12/4/2016,2,2,LAX,12/2/2016,3 CROWN,NA,-118.387389,33.945585,0,NA,NA,NA,NA,1,1,1,1,1,0,1
246757,0001481559878088E8DCCCB000000000,E8DCCCB0,1/26/2017,45,1,LAX,12/12/2016,3 CROWN,SPOT,-118.387389,33.945585,0,1,1,4,205,1,1,1,1,1,0,1
246757,00014821868883400B6753D000000000,0B6753D0,12/20/2016,1,3,LAX,12/19/2016,3 CROWN,SPOT,-118.387389,33.945585,0,1,1,34,88,1,1,1,1,1,0,1
246757,00014810415165906D11E9A000000000,6D11E9A0,1/9/2017,34,4,LAX,12/6/2016,3 CROWN,NA,-118.387389,33.945585,1,NA,NA,NA,NA,1,1,1,1,1,0,1
24790,0001482962719660C2ECAAF000000000,C2ECAAF0,2/3/2017,37,2,BUR,12/28/2016,4 CROWN,SPOT,-118.357016,34.137688,1,1,1,1,NA,1,1,0,1,0,0,1
24790,00014821839136874CD3A1A000000000,4CD3A1A0,1/2/2017,14,6,BUR,12/19/2016,4 CROWN,SPOT,-118.357016,34.137688,1,1,3,8,199,1,1,0,1,0,0,1
24790,0001481215376233AEDB5EA000000000,AEDB5EA0,12/12/2016,4,1,BUR,12/8/2016,4 CROWN,SPOT,-118.357016,34.137688,1,1,3,23,244,1,1,0,1,0,0,1
24790,00014821839136874CD3A1A000000000,4CD3A1A0,1/2/2017,14,6,BUR,12/19/2016,4 CROWN,SPOT,-118.357016,34.137688,1,1,3,8,199,1,1,0,1,0,0,1
24790,0001482939065233E8DCC8A000000000,E8DCC8A0,1/23/2017,26,3,BUR,12/28/2016,4 CROWN,SPOT,-118.357016,34.137688,1,1,2,14,229,1,1,0,1,0,0,1
24790,0001481215376233AEDB5EA000000000,AEDB5EA0,12/12/2016,4,1,BUR,12/8/2016,4 CROWN,SPOT,-118.357016,34.137688,1,1,3,23,244,1,1,0,1,0,0,1
24790,0001482939065233E8DCC8A000000000,E8DCC8A0,1/23/2017,26,3,BUR,12/28/2016,4 CROWN,SPOT,-118.357016,34.137688,1,1,2,14,229,1,1,0,1,0,0,1
24790,000148127906743062CC42A000000000,62CC42A0,1/8/2017,30,1,BUR,12/9/2016,4 CROWN,NA,-118.357016,34.137688,1,NA,NA,NA,199,1,1,0,1,0,0,1
24790,0001482939065233E8DCC8A000000000,E8DCC8A0,1/23/2017,26,3,BUR,12/28/2016,4 CROWN,SPOT,-118.357016,34.137688,1,1,2,14,229,1,1,0,1,0,0,1
24790,00014806222671973B41B0B000000000,3B41B0B0,12/8/2016,7,1,BUR,12/1/2016,4 CROWN,SPOT,-118.357016,34.137688,1,1,5,8,199,1,1,0,1,0,0,1
24790,0001481042230488A7B959C000000000,A7B959C0,1/9/2017,34,3,LAX,12/6/2016,4 CROWN,SPOT,-118.357016,34.137688,0,1,1,14,170,1,1,0,1,0,0,1
24790,00014821839136874CD3A1A000000000,4CD3A1A0,1/2/2017,14,6,BUR,12/19/2016,4 CROWN,SPOT,-118.357016,34.137688,1,1,3,8,199,1,1,0,1,0,0,1
24790,0001482939065233E8DCC8A000000000,E8DCC8A0,1/23/2017,26,3,BUR,12/28/2016,4 CROWN,SPOT,-118.357016,34.137688,1,1,2,14,229,1,1,0,1,0,0,1
24790,00014806222671973B41B0B000000000,3B41B0B0,12/8/2016,7,1,BUR,12/1/2016,4 CROWN,SPOT,-118.357016,34.137688,1,1,5,8,199,1,1,0,1,0,0,1
24790,0001481123375633D96920A000000000,D96920A0,12/13/2016,6,1,LAX,12/7/2016,4 CROWN,SPOT,-118.357016,34.137688,0,1,1,14,NA,1,1,0,1,0,0,1
24790,0001482939065233E8DCC8A000000000,E8DCC8A0,1/23/2017,26,3,BUR,12/28/2016,4 CROWN,SPOT,-118.357016,34.137688,1,1,2,14,229,1,1,0,1,0,0,1
24790,0001482358296744E9C84DA000000000,E9C84DA0,1/5/2017,15,3,BUR,12/21/2016,4 CROWN,NA,-118.357016,34.137688,0,NA,NA,NA,NA,1,1,0,1,0,0,1
24790,00014824223873519C23F8A000000000,9C23F8A0,1/5/2017,14,2,LAX,12/22/2016,4 CROWN,SPOT,-118.357016,34.137688,0,1,2,14,NA,1,1,0,1,0,0,1
24790,0001482939065233E8DCC8A000000000,E8DCC8A0,1/23/2017,26,3,BUR,12/28/2016,4 CROWN,SPOT,-118.357016,34.137688,1,1,2,14,229,1,1,0,1,0,0,1
24790,0001482962719660C2ECAAF000000000,C2ECAAF0,2/3/2017,37,2,BUR,12/28/2016,4 CROWN,SPOT,-118.357016,34.137688,1,1,1,1,NA,1,1,0,1,0,0,1
24847,0001482511658540F3AFAAA000000000,F3AFAAA0,1/23/2017,31,4,NYC,12/23/2016,3 CROWN,NA,-74.627145,40.340473,1,NA,NA,NA,NA,1,1,0,1,1,0,1
24847,0001482511658540F3AFAAA000000000,F3AFAAA0,1/23/2017,31,4,NYC,12/23/2016,3 CROWN,NA,-74.627145,40.340473,1,NA,NA,NA,NA,1,1,0,1,1,0,1
24855,00014811519726312AEDF0A000000000,2AEDF0A0,12/12/2016,5,1,BUR,12/7/2016,2 CROWN,,-118.569625,34.378473,1,0,4,12,120,1,1,0,0,1,0,1
24855,00014811519726312AEDF0A000000000,2AEDF0A0,12/12/2016,5,1,BUR,12/7/2016,2 CROWN,,-118.569625,34.378473,1,0,4,12,120,1,1,0,0,1,0,1
24934,0001481570026756BEFBEEA000000000,BEFBEEA0,12/12/2016,0,4,NYC,12/12/2016,2 CROWN,,-74.045702,40.788419,0,0,12,14,162,1,0,0,1,1,0,1
24952,000148164149402053096BA000000000,53096BA0,4/27/2017,135,5,NYC,12/13/2016,3 CROWN,,-73.98551,40.7563,0,0,1,2,NA,1,0,0,0,1,1,1
24973,0001481123043177364CECA000000000,364CECA0,1/23/2017,47,10,NYC,12/7/2016,2 CROWN,,-74.513611,40.270013,1,0,4,6,63,1,0,0,1,1,0,1
2498,D1BBF95B70E4C422926647A000000000,926647A0,12/7/2016,5,1,ATL,12/2/2016,3 CROWN,NA,-84.330186,34.022709,1,NA,NA,NA,198.55,1,1,0,1,0,0,1
2498,D1BBF95B70E4C422926647A000000000,926647A0,12/7/2016,5,1,ATL,12/2/2016,3 CROWN,NA,-84.330186,34.022709,1,NA,NA,NA,198.55,1,1,0,1,0,0,1
2498,0001481669478559C39CBFC000000000,C39CBFC0,1/2/2017,20,4,ATL,12/13/2016,3 CROWN,FLCCR,-84.330186,34.022709,0,0,5,11,139,1,1,0,1,0,0,1
25015,0001481665921123BC55C2A000000000,BC55C2A0,1/9/2017,27,2,NYC,12/13/2016,3 CROWN,,-74.014737,40.709734,1,0,1,18,280,1,0,0,1,0,1,1
25015,0001481921028201F7178EF000000000,F7178EF0,1/24/2017,39,1,NYC,12/16/2016,3 CROWN,,-74.014737,40.709734,1,0,1,18,NA,1,0,0,1,0,1,1
25015,0001481921028201F7178EF000000000,F7178EF0,1/24/2017,39,1,NYC,12/16/2016,3 CROWN,,-74.014737,40.709734,1,0,1,18,NA,1,0,0,1,0,1,1
25015,0001481044839887944AA3A000000000,944AA3A0,12/13/2016,7,2,NYC,12/6/2016,3 CROWN,,-74.014737,40.709734,1,0,1,1,558,1,0,0,1,0,1,1
25015,0001481665921123BC55C2A000000000,BC55C2A0,1/9/2017,27,2,NYC,12/13/2016,3 CROWN,,-74.014737,40.709734,1,0,1,18,280,1,0,0,1,0,1,1
25015,1.48E+18,6.78E+04,1/19/2017,29,2,NYC,12/21/2016,3 CROWN,,-74.014737,40.709734,0,0,6,19,NA,1,0,0,1,0,1,1
25015,0001481323085150A761F9C000000000,A761F9C0,12/11/2016,2,1,NYC,12/9/2016,3 CROWN,,-74.014737,40.709734,1,0,2,17,NA,1,0,0,1,0,1,1
25015,0001480607839459DC649EB000000000,DC649EB0,12/6/2016,5,1,NYC,12/1/2016,3 CROWN,NA,-74.014737,40.709734,1,NA,NA,NA,445,1,0,0,1,0,1,1
25015,0001480607839459DC649EB000000000,DC649EB0,12/6/2016,5,1,NYC,12/1/2016,3 CROWN,NA,-74.014737,40.709734,1,NA,NA,NA,445,1,0,0,1,0,1,1
25015,0001480607839459DC649EB000000000,DC649EB0,12/6/2016,5,1,NYC,12/1/2016,3 CROWN,NA,-74.014737,40.709734,1,NA,NA,NA,445,1,0,0,1,0,1,1
25015,0001480607839459DC649EB000000000,DC649EB0,12/6/2016,5,1,NYC,12/1/2016,3 CROWN,NA,-74.014737,40.709734,1,NA,NA,NA,445,1,0,0,1,0,1,1
25015,0001481044839887944AA3A000000000,944AA3A0,12/13/2016,7,2,NYC,12/6/2016,3 CROWN,,-74.014737,40.709734,1,0,1,1,558,1,0,0,1,0,1,1
25015,00014830242724666AED81C000000000,6AED81C0,1/8/2017,10,2,NYC,12/29/2016,3 CROWN,,-74.014737,40.709734,0,0,1,5,260,1,0,0,1,0,1,1
25042,00014813075252813A196EF000000000,3A196EF0,12/11/2016,2,1,ATL,12/9/2016,3 CROWN,SPOT,-84.360138,33.847836,1,1,1,2,110,1,1,0,1,0,1,1
25042,000148105604882550797CA000000000,50797CA0,12/6/2016,0,2,ATL,12/6/2016,3 CROWN,SPOT,-84.360138,33.847836,0,1,3,14,NA,1,1,0,1,0,1,1
25042,0001481206114089825D4AB000000000,825D4AB0,12/12/2016,4,1,ATL,12/8/2016,3 CROWN,NA,-84.360138,33.847836,1,NA,NA,NA,152,1,1,0,1,0,1,1
25042,0001481571737702B8EA85A000000000,B8EA85A0,1/10/2017,29,1,ATL,12/12/2016,3 CROWN,SPOT,-84.360138,33.847836,0,1,2,20,339,1,1,0,1,0,1,1
25042,0001483049052097227754A000000000,227754A0,1/2/2017,4,3,ATL,12/29/2016,3 CROWN,SPOT,-84.360138,33.847836,0,1,2,14,NA,1,1,0,1,0,1,1
25042,0001481638195626AF96EBA000000000,AF96EBA0,12/20/2016,7,1,ATL,12/13/2016,3 CROWN,SPOT,-84.360138,33.847836,1,1,2,14,NA,1,1,0,1,0,1,1
25042,000148105755343494FBA6F000000000,94FBA6F0,12/13/2016,7,1,ATL,12/6/2016,3 CROWN,SPOT,-84.360138,33.847836,0,1,2,14,169,1,1,0,1,0,1,1
25042,0001481206114089825D4AB000000000,825D4AB0,12/12/2016,4,1,ATL,12/8/2016,3 CROWN,NA,-84.360138,33.847836,1,NA,NA,NA,152,1,1,0,1,0,1,1
25042,0001481577430618F393B6A000000000,F393B6A0,12/14/2016,2,1,ATL,12/12/2016,3 CROWN,SPOT,-84.360138,33.847836,0,1,5,14,NA,1,1,0,1,0,1,1
25042,0001482449725793CFDBBDA000000000,CFDBBDA0,1/5/2017,14,1,ATL,12/22/2016,3 CROWN,NA,-84.360138,33.847836,0,NA,NA,NA,109,1,1,0,1,0,1,1
25082,00014806191006909A0F10A000000000,9A0F10A0,12/4/2016,3,2,SNA,12/1/2016,4 CROWN,,-117.839831,33.678131,1,0,10,283,NA,1,1,1,1,1,1,1
25082,0001482879207543FAB34CA000000000,FAB34CA0,1/17/2017,21,3,SNA,12/27/2016,4 CROWN,NA,-117.839831,33.678131,1,NA,NA,NA,NA,1,1,1,1,1,1,1
25082,0001482277139710FAB34CD000000000,FAB34CD0,1/17/2017,28,3,SNA,12/20/2016,4 CROWN,NA,-117.839831,33.678131,1,NA,NA,NA,NA,1,1,1,1,1,1,1
25082,0001481831328426FAB34CD000000000,FAB34CD0,1/3/2017,19,3,SNA,12/15/2016,4 CROWN,NA,-117.839831,33.678131,1,NA,NA,NA,NA,1,1,1,1,1,1,1
25082,0001482864288030048AABB000000000,048AABB0,12/29/2016,2,1,SNA,12/27/2016,4 CROWN,SPOT,-117.839831,33.678131,1,1,3,23,NA,1,1,1,1,1,1,1
25082,0001481831328426FAB34CD000000000,FAB34CD0,1/3/2017,19,3,SNA,12/15/2016,4 CROWN,NA,-117.839831,33.678131,1,NA,NA,NA,NA,1,1,1,1,1,1,1
25082,0001482864288030048AABB000000000,048AABB0,12/29/2016,2,1,SNA,12/27/2016,4 CROWN,SPOT,-117.839831,33.678131,1,1,3,23,NA,1,1,1,1,1,1,1
25082,0001482277139710FAB34CD000000000,FAB34CD0,1/17/2017,28,3,SNA,12/20/2016,4 CROWN,NA,-117.839831,33.678131,1,NA,NA,NA,NA,1,1,1,1,1,1,1
25082,0001482879207543FAB34CA000000000,FAB34CA0,1/17/2017,21,3,SNA,12/27/2016,4 CROWN,NA,-117.839831,33.678131,1,NA,NA,NA,NA,1,1,1,1,1,1,1
25088,000148217816870007D2C0A000000000,07D2C0A0,1/18/2017,30,2,NYC,12/19/2016,3 CROWN,SPOT,-73.9847,40.7591,0,1,2,7,NA,1,0,0,1,0,0,1
25088,000148112598055528245AA000000000,28245AA0,12/8/2016,1,1,NYC,12/7/2016,3 CROWN,SPOT,-73.9847,40.7591,0,1,10,49,NA,1,0,0,1,0,0,1
25088,000148113552519624F79FA000000000,24F79FA0,12/11/2016,4,1,NYC,12/7/2016,3 CROWN,FLCCR,-73.9847,40.7591,1,0,2,3,179.1,1,0,0,1,0,0,1
